date,JAN,Decile 1 Portfolio Excess Return,Decile 2 Portfolio Excess Return,Decile 3 Portfolio Excess Return,Decile 4 Portfolio Excess Return,Decile 5 Portfolio Excess Return,Decile 6 Portfolio Excess Return,Decile 7 Portfolio Excess Return,Decile 8 Portfolio Excess Return,Decile 9 Portfolio Excess Return,Decile 10 Portfolio Excess Return,NoDur Excess return,Durbl Excess return,Manuf Excess return,Enrgy Excess return,Chems Excess return,BusEq Excess return,Telcm Excess return,Utils Excess return,Shops Excess return,Hlth  Excess return,Money Excess return,Other Excess return,LT Gov Bonds excess return,LT Corp Bonds excess return,6month excess return,XEW,HB3,JUNK,DIV,TB1,XVW,PREM,delta slope,UI,CGNON,REALTB
05/2011,0,0.015598754,-0.007074246,-0.006078246,-0.017574246,-0.018015246,-0.016887246,-0.017280246,-0.011346246,-0.006283246,-0.017195246,0.019257754,-0.035442246,-0.029642246,-0.045642246,-0.004142246,-0.016942246,0.007757754,0.012957754,0.008257754,0.019557754,-0.025042246,-0.021542246,0.035439354,0.025668454,0.000249754,-0.020123449,0.000068,0.000633333,0.00142677,4.22E-05,-0.015127246,-0.0306037,-0.000141667,-0.000760119,0.01,-0.004691
06/2011,0,-0.014522449,-0.013882449,-0.023476449,-0.029388449,-0.009343449,-0.011998449,-0.021173449,-0.022147449,-0.017329449,-0.016803449,-0.010108449,-0.012308449,-0.000108449,-0.024908449,-0.017908449,-0.023408449,-0.012308449,-0.003408449,-0.008908449,-0.018308449,-0.021808449,-0.018408449,-0.017949849,-0.020965049,-8.04E-05,-0.029237495,-0.000055,0.000691667,0.001392463,8.45E-06,-0.017316449,0.0082051,0,0.023190707,-0.006,0.001106
07/2011,0,-0.028020495,-0.032285495,-0.024960495,-0.030411495,-0.027267495,-0.035394495,-0.026658495,-0.032271495,-0.028589495,-0.028155495,-0.004384495,-0.089184495,-0.059384495,0.005515505,-0.021584495,-0.003384495,-0.050384495,-0.003584495,-0.006884495,-0.036584495,-0.039084495,-0.035784495,0.042095605,0.047191805,0.000688505,-0.069005449,0.000148,0.000825,0.001564054,8.45E-05,-0.028610495,-0.0305904,-0.000566667,-0.013187548,-0.003,-0.000914
08/2011,0,-0.037414449,-0.061438449,-0.057460449,-0.079197449,-0.074146449,-0.073149449,-0.077564449,-0.065724449,-0.065727449,-0.052859449,-0.006808449,-0.120008449,-0.075708449,-0.101208449,-0.031408449,-0.069008449,-0.054508449,0.001391551,-0.028808449,-0.030908449,-0.091308449,-0.055808449,0.086215351,0.023959851,5.56E-05,-0.106538123,0.000009,0.000983333,0.001586619,8.45E-06,-0.057629449,-0.1262488,-0.000258333,0.001472608,0.001,-0.002675
09/2011,0,-0.045593123,-0.067840123,-0.088880123,-0.098950123,-0.117533123,-0.115217123,-0.121426123,-0.107238123,-0.103452123,-0.083936123,-0.048621123,-0.141121123,-0.118021123,-0.124521123,-0.095721123,-0.048221123,-0.059421123,-0.016321123,-0.038921123,-0.039621123,-0.110221123,-0.094121123,0.070396777,0.057470077,0.000106877,0.125754326,0.000011,0.001158333,0.001551545,2.11E-05,-0.090989123,-0.1031065,0.000133333,-0.001968467,0.001,-0.001519
10/2011,0,0.053025326,0.067052326,0.100098326,0.131293326,0.141180326,0.142614326,0.153893326,0.136463326,0.131816326,0.108888326,0.064487326,0.231987326,0.162187326,0.163887326,0.100787326,0.118787326,0.077187326,0.066787326,0.097787326,0.055387326,0.134287326,0.131587326,-0.030617474,0.009365626,8.13E-05,-0.012123449,0.000002,0.001058333,0.001535861,1.27E-05,0.116727326,0.090535,-0.000108333,0.009267289,0,0.002077
11/2011,0,-0.009598449,-0.004033449,-0.004819449,-0.011136449,-0.004881449,-0.000320449,-0.013307449,-0.002089449,-0.000635449,-0.001400449,0.013991551,-0.080108449,0.018291551,0.017191551,0.005591551,-0.019808449,0.000491551,0.009891551,0.010991551,0.012691551,-0.029108449,-0.000308449,0.025137551,-0.035590049,5.56E-05,0.004067551,-0.000009,0.0011,0.001523475,8.45E-06,-0.001955449,-0.0467085,-2.50E-05,0.004127668,-0.001,0.000848
12/2011,0,0.013702551,0.019572551,0.021653551,0.016321551,0.001219551,0.016479551,0.004503551,0.010387551,-0.002467449,0.009745551,0.018791551,-0.011608449,-0.017308449,-0.005608449,0.010491551,-0.014708449,0.031991551,0.029491551,0.008691551,0.035291551,0.017591551,0.002391551,0.027017051,0.051222151,-3.64E-05,0.078046754,-0.000046,0.00115,0.001471352,8.45E-06,0.008071551,-0.0004591,-2.50E-05,-0.014553584,0.005,0.002467
01/2012,1,0.091291754,0.069591754,0.080102754,0.094610754,0.071862754,0.077722754,0.063498754,0.053767754,0.065459754,0.037169754,0.004357754,0.135057754,0.080757754,0.013857754,0.041357754,0.081657754,0.023057754,-0.027142246,0.040357754,0.033757754,0.071457754,0.062857754,0.000149754,0.019389054,-0.000155246,0.034459079,-0.000013,0.001075,0.001429257,4.22E-05,0.045269754,0.0301665,-5.00E-05,0.012188189,0.007,-0.004402
02/2012,0,0.028819079,0.010603079,0.016211079,0.034473079,0.032587079,0.038759079,0.043120079,0.042046079,0.046844079,0.035842079,0.039645079,0.060145079,0.039145079,0.065345079,0.036545079,0.067145079,0.049945079,0.012445079,0.031845079,0.012245079,0.064945079,0.006245079,-0.019701921,0.005612379,9.81E-05,0.011508203,0.000042,0.001033333,0.001405445,5.49E-05,0.037847079,0.0433955,0.000175,-0.004230224,-0.005,-0.004372
03/2012,0,0.007148203,0.018011203,0.017770203,0.011258203,0.015072203,0.019992203,0.004570203,0.012578203,0.010157203,0.023856203,0.039066203,0.009166203,0.000766203,-0.032533797,0.019366203,0.046966203,0.025166203,0.014366203,0.046066203,0.039666203,0.068766203,0.020066203,-0.030201997,-0.030337797,0.000101203,-0.005484595,0.000007,0.001025,0.001426526,3.38E-05,0.020101203,0.0287766,-0.0001,0.009646829,-0.001,-0.007549
04/2012,0,-5.56E-05,0.003286405,-0.005562595,-0.007612595,-0.002585595,-0.004815595,0.000474405,-0.005113595,-0.000108595,-0.005802595,0.008132405,-0.069867595,-0.009467595,-0.016867595,-0.001467595,-0.020967595,0.016132405,0.017332405,0.009932405,0.006032405,-0.024267595,-0.007067595,0.040879505,0.025035405,0.000143405,-0.073949572,0.00011,0.001058333,0.001493402,6.76E-05,-0.004644595,-0.030479,-0.000216667,0.006086881,0.003,-0.002992
05/2012,0,-0.062761572,-0.052441572,-0.047968572,-0.069403572,-0.073841572,-0.062833572,-0.079922572,-0.081663572,-0.080092572,-0.059597572,-0.026529572,-0.081529572,-0.086429572,-0.107229572,-0.061329572,-0.078829572,-0.010529572,-0.009329572,-0.030929572,-0.032829572,-0.090129572,-0.047529572,0.064232128,0.034396628,5.34E-05,0.036279203,0.000073,0.00115,0.001532576,2.96E-05,-0.064903572,-0.0773211,-0.00015,-0.002376761,-0.004,0.001238
06/2012,0,0.038155203,0.042012203,0.038490203,0.050880203,0.037763203,0.039819203,0.027444203,0.021668203,0.032338203,0.041429203,0.033366203,-0.055133797,0.007366203,0.058466203,0.021166203,0.028466203,0.070366203,0.033966203,0.021066203,0.067966203,0.045166203,0.050466203,-0.013605497,0.006384003,0.000219203,0.00238708,0.00007,0.001225,0.001508823,3.38E-05,0.038385203,0.0346889,-8.33E-05,-0.011067324,0.001,0.001488
07/2012,0,0.00988508,0.00031108,-0.002614921,-0.001678921,0.00227708,0.00401808,0.00552108,0.00832608,0.00764108,0.01577908,0.01364508,0.00294508,0.00554508,0.02784508,0.01464508,-0.005454921,0.04074508,0.03724508,0.01254508,0.01644508,-0.010954921,-0.008754921,0.02466518,0.06110038,0.00012208,0.031117405,0.000073,0.001191667,0.001478499,5.49E-05,0.01302408,-0.0056973,0.000125,0.009285891,0.005,0.001662
08/2012,0,0.024546405,0.025699405,0.037053405,0.037696405,0.032009405,0.038080405,0.036249405,0.034304405,0.032766405,0.014108405,0.002032405,0.041032405,0.034832405,0.024032405,0.029932405,0.045332405,0.010732405,-0.033467595,0.026932405,0.009632405,0.041232405,0.010332405,-0.006917195,-0.009331295,6.54E-05,0.035037978,0.000042,0.001125,0.001453723,6.76E-05,0.019949405,0.0185556,2.50E-05,0.008496927,-0.005,-0.005515
09/2012,0,0.040101978,0.041271978,0.039422978,0.043089978,0.029850978,0.034605978,0.026238978,0.022350978,0.031258978,0.029994978,0.008761978,0.035761978,0.014361978,0.035361978,0.019561978,0.015561978,0.048061978,0.021661978,0.019661978,0.047061978,0.035961978,0.040561978,-0.014674122,-0.012641422,5.70E-05,-0.005512495,0.00003,0.000925,0.001483534,3.80E-05,0.029894978,0.0285528,3.33E-05,-0.010271354,0,-0.004395
10/2012,0,-0.009677495,-0.004990495,-0.011142495,-0.007876495,-0.007975495,-0.007411495,0.003784505,0.004504505,-0.008553495,-0.004722495,-0.017184495,0.059015505,-0.004284495,-0.018084495,-0.010884495,-0.063184495,-0.022984495,0.010415505,-0.010184495,-0.018884495,0.019415505,-0.011584495,-0.001496795,0.020515805,0.000201505,0.008792381,0.00011,0.000841667,0.001554509,0.000084495,-0.004547495,0.0101984,-0.000075,0.005827919,0.002,0.000426
11/2012,0,0.008043381,0.008848381,0.010580381,0.011577381,0.007624381,0.011378381,0.011517381,0.016661381,0.012271381,-0.000156619,0.032494381,0.030994381,0.029094381,-0.015305619,0.021194381,0.018594381,0.000494381,-0.036905619,0.014094381,0.014894381,-0.006705619,0.009094381,0.014254781,-0.009296519,0.000167381,0.027327652,0.000015,0.000816667,0.001548559,0.000105619,0.003695381,-0.0063595,0.000075,0.002012551,0,0.004823
12/2012,0,0.017229653,0.010351653,0.016626653,0.022524653,0.034566653,0.033402653,0.019244653,0.019891653,0.021285653,0.012154653,-0.022625348,0.072974653,0.037274653,0.012674653,0.010974653,0.002374653,0.011474653,0.001374653,-0.010925348,-0.005325348,0.042974653,0.021974653,-0.020222748,-0.006250448,0.000202652,0.065356405,-0.000003,0.000775,0.001505036,2.53E-05,0.015186653,0.0359531,0.000158333,-0.002918692,0.016,0.002796
01/2013,1,0.060054405,0.061790405,0.049270405,0.069272405,0.060531405,0.076549405,0.066061405,0.078103405,0.065783405,0.057308405,0.050932405,0.035332405,0.056332405,0.076932405,0.067432405,0.024532405,0.049432405,0.050732405,0.055632405,0.080632405,0.063032405,0.078132405,-0.033235395,-0.031388895,6.40E-06,0.004057754,-0.000037,0.000791667,0.001490178,6.76E-05,0.060677405,0.0465731,3.33E-05,-0.005071002,-0.004,-0.002935
02/2013,0,-0.004207246,0.007596754,0.001604754,0.010335754,0.009391754,0.009854754,0.013035754,0.015248754,0.009594754,0.009062754,0.032057754,0.000157754,0.012957754,0.004157754,0.012757754,0.005457754,0.022057754,0.021557754,0.008357754,0.013457754,0.012857754,0.024357754,0.011393154,0.009241354,0.000202754,0.034061754,0.000102,0.000766667,0.001469643,4.22E-05,0.009645754,-0.0063573,-8.33E-06,-0.001884486,-0.001,-0.008136
03/2013,0,0.039195754,0.034136754,0.031070754,0.029485754,0.033103754,0.039382754,0.047047754,0.050057754,0.041399754,0.034787754,0.050157754,0.040157754,0.031657754,0.020657754,0.015957754,0.026057754,0.057657754,0.056357754,0.047257754,0.065057754,0.045257754,0.033757754,-0.006235046,-0.001799346,0.000141754,0.007469102,0.000128,0.000716667,0.001468206,4.22E-05,0.037160754,0.0163758,-0.000141667,0.011235648,-0.003,-0.002574
04/2013,0,0.018212102,0.009767102,0.008351102,-0.006133898,0.001136102,-0.001347898,0.001925102,0.005446102,0.004095102,0.019215102,0.038183102,0.035683102,-0.002316898,-0.013516898,0.027783102,0.004983102,0.041983102,0.050483102,0.026583102,0.025883102,0.015683102,-0.001416898,0.037745902,0.034885802,0.000113102,0.013844102,0.000081,0.0007,0.001422734,1.69E-05,0.014473102,-0.0196719,0.000158333,0.01409098,0.008,0.001077
05/2013,0,0.006737102,0.002846102,0.021408102,0.017168102,0.021460102,0.019773102,0.024273102,0.020446102,0.014313102,0.014220102,-0.022916898,0.098983102,0.045483102,0.030283102,0.012983102,0.043783102,-0.017116898,-0.069916898,0.022183102,0.016283102,0.070683102,0.046283102,-0.062874298,-0.053624698,1.91E-05,-0.018643674,0.00004,0.000766667,0.001457897,1.69E-05,0.015264102,0.0570572,0.0003,0.011646069,-0.003,-0.001768
06/2013,0,-0.014104674,-0.012350674,-0.012269674,-0.016155674,-0.008629674,-0.010849674,-0.012792674,-0.011878674,-0.013979674,-0.014616674,0.000687326,-0.004912674,-0.015812674,-0.023712674,-0.027612674,-0.028412674,0.021887326,0.007887326,-0.000612674,-0.013612674,-0.004212674,-0.022012674,-0.028526074,-0.037070174,0.000223326,0.046827326,0.000039,0.000816667,0.001435433,1.27E-05,-0.014096674,0.0022914,0.000241667,-0.02707633,0.006,-0.002387
07/2013,0,0.030619326,0.029784326,0.041944326,0.037492326,0.057467326,0.051873326,0.057112326,0.052512326,0.057545326,0.047568326,0.029187326,0.089787326,0.062987326,0.050187326,0.053487326,0.059487326,0.037687326,0.045787326,0.059087326,0.078787326,0.063287326,0.041987326,-0.017326474,0.003124326,0.000154326,-0.025223674,0.000063,0.000733333,0.001455344,1.27E-05,0.049698326,0.0362668,0.000133333,0.011326057,-0.003,-0.000385
08/2013,0,-0.035879674,-0.028940674,-0.014238674,-0.024152674,-0.035229674,-0.041227674,-0.032706674,-0.029502674,-0.022994674,-0.032940674,-0.039112674,-0.011112674,-0.018712674,-0.018712674,-0.019412674,-0.000112674,-0.033112674,-0.044112674,-0.042212674,-0.038112674,-0.042012674,-0.028412674,-0.007893574,-0.007412674,0.000172326,0.051266877,0.000032,0.000691667,0.00146152,1.27E-05,-0.031346674,0.0018074,0.000075,-0.013370272,0.007,-0.001194
09/2013,0,0.049640877,0.047549877,0.059086877,0.051896877,0.051400877,0.051869877,0.051898877,0.052075877,0.036046877,0.028857877,0.019378877,0.064378877,0.067778877,0.019078877,0.025978877,0.038778877,0.040878877,0.010378877,0.044978877,0.040078877,0.031578877,0.046778877,0.006105977,0.001379177,-7.51E-05,0.032534203,-0.000035,0.00065,0.001460407,2.11E-05,0.033688877,0.003804,-0.000183333,-0.009763538,0.002,-0.001155
10/2013,0,0.028629203,0.033043203,0.021262203,0.022205203,0.025839203,0.032250203,0.038721203,0.043339203,0.034621203,0.042744203,0.047466203,0.008866203,0.040366203,0.047766203,0.052966203,0.039766203,0.055866203,0.033366203,0.050766203,0.038166203,0.032966203,0.043566203,0.012782803,0.021022803,-6.80E-06,0.014881652,0.000031,0.000625,0.001434257,0.000033797,0.040587203,0.0122367,6.67E-05,0.031366398,0.004,0.002592
11/2013,0,0.024454652,0.011724652,0.018668652,0.016768652,0.026329652,0.026381652,0.015121652,-0.000472348,0.019285652,0.025159652,0.012974652,0.019674652,0.031474652,0.009274652,0.023974652,0.035174652,0.004974652,-0.018025348,0.036374652,0.044974652,0.060574652,0.024774652,-0.023578748,-0.008609048,0.000240652,0.024559102,0.000099,0.000633333,0.001440533,2.53E-05,0.022073652,0.0286287,0.00015,0.009872562,0.002,0.002074
12/2013,0,0.040772102,0.019667102,0.032029102,0.022788102,0.029103102,0.021695102,0.026609102,0.036245102,0.027074102,0.025508102,0.024083102,0.011283102,0.040183102,0.029683102,0.012083102,0.041983102,0.037083102,0.017883102,0.002883102,0.006483102,0.026983102,0.036283102,-0.020758098,0.000181902,0.000226102,-0.018074471,0.000137,0.000583333,0.001442117,1.69E-05,0.026466102,0.026138,-8.33E-06,-0.032611453,-0.007,0.000109
01/2014,1,0.015876529,-0.001379471,-0.007138471,-0.012752471,-0.028391471,-0.033567471,-0.021390471,-0.017201471,-0.027236471,-0.040436471,-0.057046471,-0.036246471,-0.040346471,-0.070446471,-0.046646471,-0.012146471,-0.040046471,0.024853529,-0.064646471,0.016453529,-0.042746471,-0.045346471,0.054727229,0.033079129,7.35E-05,0.045483428,-0.000068,0.000541667,0.001459486,4.65E-05,-0.035488471,-0.0477622,-0.000133333,0.02614287,0.012,-0.003708
02/2014,0,0.029185428,0.037483428,0.040675428,0.037696428,0.047483428,0.038280428,0.054494428,0.049765428,0.053685428,0.042584428,0.034570428,0.079170428,0.052670428,0.056970428,0.055370428,0.052370428,0.027770428,0.030670428,0.053270428,0.064670428,0.032370428,0.038170428,0.007357128,0.016809028,9.44E-05,0.006803102,0.000068,0.000566667,0.001435903,2.96E-05,0.044932428,0.0128444,8.33E-06,-0.018801944,-0.001,-0.003653
03/2014,0,0.001957102,0.005720102,0.005006102,0.004924102,0.013137102,0.007161102,-0.002085898,0.003065102,0.009858102,0.017261102,0.032583102,-0.010116898,-0.000916898,0.024383102,0.011783102,-0.008416898,0.000883102,0.026783102,-0.005716898,-0.025616898,0.023783102,0.021283102,0.006268202,0.006208202,0.000169102,-0.002567674,0.000038,0.00055,0.001452617,1.69E-05,0.014018102,-0.0039214,8.33E-06,0.019082398,0.007,-0.006412
04/2014,0,0.012887326,-0.004458674,-0.010232674,-0.016312674,-0.008989674,-0.010308674,-0.002289674,0.000941326,0.004314326,0.011956326,0.014187326,0.002687326,0.005187326,0.056687326,0.015387326,-0.011512674,0.002487326,0.039687326,-0.009412674,-0.003012674,-0.034812674,0.009987326,0.018111626,0.015985526,4.73E-05,0.013819652,0.000021,0.0005,0.001450059,1.27E-05,0.008382326,-0.0117908,-0.000125,0.009418499,-0.003,-0.003282
05/2014,0,0.006423652,0.016308652,0.009736652,0.007365652,0.005608652,0.024117652,0.013000652,0.018320652,0.015654652,0.016650652,0.034374652,0.006374652,0.012774652,0.008674652,0.012074652,0.034474652,0.039674652,-2.53E-05,0.009374652,0.018774652,0.018074652,0.016874652,0.027829752,0.018752752,1.67E-05,0.037383102,0.000022,0.000458333,0.00142392,2.53E-05,0.016352652,-0.0186564,2.50E-05,-0.001618471,0.004,-0.003485
06/2014,0,0.011466102,0.030454102,0.036803102,0.044806102,0.049528102,0.046867102,0.044359102,0.046709102,0.029025102,0.018782102,0.011683102,0.043783102,0.022583102,0.041483102,-0.003216898,0.029583102,0.015983102,0.054083102,0.012783102,0.028583102,0.029683102,0.009983102,-0.002564498,0.001984602,7.81E-05,-0.035410449,0.000034,0.000475,0.001421058,1.69E-05,0.024488102,0.0108999,-4.17E-05,0.014821037,0.004,-0.001842
07/2014,0,-0.024375449,-0.034976449,-0.033379449,-0.055840449,-0.050755449,-0.056272449,-0.042694449,-0.042658449,-0.031178449,-0.017846449,-0.043108449,-0.046308449,-0.048108449,-0.035808449,-0.028608449,0.003491551,0.004591551,-0.064808449,-0.023008449,-0.003308449,-0.020808449,-0.023508449,0.005657751,0.002424151,0.000145551,0.038104551,0.000019,0.000508333,0.001445442,8.45E-06,-0.024260449,-0.0190003,-0.0001,-0.012770313,0.007,0.000403
08/2014,0,0.030548551,0.028318551,0.034743551,0.043135551,0.040542551,0.044250551,0.049165551,0.044925551,0.047450551,0.034231551,0.055391551,0.051991551,0.046091551,0.022691551,0.050991551,0.042691551,0.005191551,0.053891551,0.051491551,0.054291551,0.038091551,0.052591551,0.036884851,0.035611651,0.000175551,-0.052675898,0.000043,0.000575,0.001438202,8.45E-06,0.037698551,-0.0210414,1.00E-04,-0.011555446,-0.005,0.001674
09/2014,0,-0.037088898,-0.046345898,-0.058935898,-0.061339898,-0.071415898,-0.058604898,-0.056559898,-0.056264898,-0.038425898,-0.016843898,-0.000816898,-0.094216898,-0.030916898,-0.080216898,-0.009516898,-0.013116898,-0.017016898,-0.034016898,-0.014416898,-0.000816898,-0.006116898,-0.015616898,-0.017046198,-0.027072898,4.21E-05,0.020031663,-0.000011,0.000641667,0.001488205,1.69E-05,-0.026615898,-0.0039095,-0.000191667,0.014659501,0.008,-0.000749
10/2014,0,-0.003149337,0.010331663,0.015725663,0.023044663,0.022882663,0.048314663,0.033389663,0.015901663,0.023291663,0.015990663,0.026393663,0.038593663,0.030893663,-0.044406337,0.009293663,0.012893663,0.014093663,0.066893663,0.030293663,0.057593663,0.038693663,0.025393663,0.029945563,0.022471563,4.47E-05,-0.005402449,0.000035,0.000725,0.001418119,6.34E-06,0.018510663,-0.0180615,2.50E-05,0.0200004,0.004,0.002524
11/2014,0,-0.021729449,-0.016939449,-0.004044449,-0.009377449,-0.015262449,0.005403551,-0.003081449,0.005471551,0.018388551,0.021091551,0.047891551,0.047391551,0.020491551,-0.098708449,0.025691551,0.042391551,0.030391551,0.002891551,0.074591551,0.026691551,0.019291551,0.039191551,0.028549351,0.017242251,0.000114551,-0.006052674,-0.000004,0.000791667,0.001419401,8.45E-06,0.017235551,-0.0358419,-0.000108333,-0.013666441,0.003,0.005398
12/2014,0,-0.003711674,0.005671326,0.014723326,0.012185326,0.000310326,0.007915326,-0.000760674,-0.001805674,0.000539326,-0.002305674,-0.023612674,0.005787326,-0.006012674,0.004087326,0.006387326,-0.013112674,-0.017312674,0.018487326,0.015887326,-0.008812674,0.020587326,-0.001612674,0.028974726,0.018244526,0.000480675,-0.024193326,0.000106,0.000825,0.001454643,1.27E-05,-0.001292674,-0.043464,-0.000275,-0.004506448,0.003,0.005675
01/2015,1,-0.009041327,-0.037981327,-0.032100327,-0.024405327,-0.037892327,-0.035962327,-0.017471327,-0.014767327,-0.013788327,-0.036448327,-0.005487327,-0.041887327,-0.040287327,-0.043887327,-0.035287327,-0.033687327,-0.048887327,0.011812674,-0.002987327,0.015612674,-0.075987327,-0.039787327,0.070910074,0.059866574,0.00020181,0.053768,0.000016,0.00075,0.001433446,-1.27E-05,-0.031088327,-0.0642905,9.17E-05,-0.014515028,0.001,0.004719
02/2015,0,0.02009,0.046305,0.049778,0.055372,0.05667,0.05714,0.051539,0.04984,0.050274,0.051328,0.0503,0.0808,0.0622,0.0482,0.0623,0.083,0.0913,-0.0437,0.0555,0.0431,0.0792,0.0541,-0.0523313,-0.0320272,8.30E-05,-0.004701797,-0.000015,0.00075,0.001451529,0,0.051264,0.0764314,4.17E-05,-0.00247967,0.004,-0.004364
03/2015,0,-0.008023797,-0.014286797,-0.003010797,-0.001860797,0.009661203,0.002209203,0.007788203,0.007253203,-0.006929797,-0.014234797,-0.024333797,-0.004033797,-0.015533797,-0.026433797,-0.029333797,-0.024533797,-0.022033797,-0.002833797,0.006966203,0.008366203,0.001066203,-0.020233797,0.013622603,0.005765403,0.000513915,0.019882,0.000051,0.0008,0.001456475,3.38E-05,-0.010077797,-0.0191292,-7.50E-05,0.006754956,0,-0.00596
