Station	Year	Month	Date	SH	Tmean	Tmax	Tmin	WindSpeed	RH	Rain	Pressure	SoilTemp	EVP
54511	2000	9	2	7.5	27	31.8	21.8	1.5	75	0	1005.6	27.8	4.8
54511	2000	9	3	7.1	26.7	31.5	22.2	1.8	76	0	1007.4	27.7	5.1
54511	2000	9	4	0	23.6	28.5	19.4	3	73	0.9	1007.3	23.7	4.4
54511	2000	9	5	7.5	20.6	25.1	17.2	2.3	65	12.7	1012.4	20.7	4.4
54511	2000	9	6	11.8	20.7	25.5	14.7	3	35	0	1013	19.1	9.6
54511	2000	9	7	11.8	20.9	28.3	12.3	2	52	0	1011.8	21	7.6
54511	2000	9	8	11.7	21.6	28.6	12.9	1.5	57	0	1012.2	21.3	6.5
54511	2000	9	9	11.2	21.9	29	13.8	2	61	0	1012.5	24.1	5.7
54511	2000	9	10	10.6	21.7	27.8	15	1.3	65	0	1011.6	23.6	4.9
54511	2000	9	11	10.5	22.2	29.4	14	2	57	0	1009.7	25.1	5.8
54511	2000	9	12	7.3	20.2	26	14	1.8	76	0	1012.7	21.6	3.2
54511	2000	9	13	10.6	22.1	29.5	15.4	0.3	63	0	1013.8	24.3	5.5
54511	2000	9	14	10.5	22.5	28.5	16.5	0.8	64	0	1011.3	24.6	5.5
54511	2000	9	15	10.9	23.6	30.1	17.6	2.3	62	0	1007.1	25.4	6.4
54511	2000	9	16	11.7	25.4	34.4	16.6	2	47	0	1002.1	25.9	9.9
54511	2000	9	17	11.5	24.1	30.4	15.9	1.5	47	0	1005	25.7	8.4
54511	2000	9	18	9.9	21.9	29.5	16.9	2.3	72	0	1006.3	25.3	4.9
54511	2000	9	19	3.6	23.6	28.1	20.2	1	82	0	1008.8	26.2	3
54511	2000	9	20	2.1	23	26.6	21.1	3	70	0.7	1013.6	24.5	4.2
54511	2000	9	21	3.7	21.7	26.4	18	2	75	0.1	1015.2	23.9	4.1
54511	2000	9	22	2.2	21.5	25.5	18.8	2	78	0	1012.1	23.7	3
54511	2000	9	23	8.6	22.2	26.8	17.8	2	62	0	1008.9	24.3	6.2
54511	2000	9	24	5.8	18.4	23.3	16.5	2.3	44	0	1013.2	19.2	5.5
54511	2000	9	25	11.2	19	29	9.7	1.5	54	0	1014.3	21.4	6.1
54511	2000	9	26	3.3	17.6	22	12.4	0.5	65	0	1016.4	18.7	2.2
54511	2000	9	27	0.1	16.6	18.9	16	2	79	4	1015.5	16.6	0.8
54511	2000	9	28	9.4	18.4	24.1	14.9	1	70	0	1013.5	21.1	3.1
54511	2000	9	29	7.5	19.2	25.2	13.8	1	76	0	1013.2	22.1	3.3
54511	2000	9	30	9.7	20.5	26.3	16.1	1.8	58	0	1014.3	22	4.7
54511	2000	10	1	1.8	18.9	22.7	17.8	2	89	0	1011.4	19.5	1.4
54511	2000	10	2	7.1	17.5	23.2	13.6	2	85	0	1011	20.7	2.6
54511	2000	10	3	0	16.1	18.5	15.4	2.8	89	3.2	1011.3	16.8	1.2
54511	2000	10	4	9	18.2	24.7	14.1	1.3	74	0.1	1012.1	20.3	4.3
54511	2000	10	5	4.9	17.8	22.4	13.6	1.8	77	0	1015.1	18.3	2.5
54511	2000	10	6	0	17	19.5	15.6	2.5	90	0	1011.6	17.6	1.1
54511	2000	10	7	0	16.6	21.2	14	2.3	89	1.2	1010.7	16.5	1.9
54511	2000	10	8	10.1	16.4	21.7	11.2	2.3	45	3.2	1012.6	16.7	5
54511	2000	10	9	0.2	14.1	16.5	11.9	1.8	73	0	1013.8	13.6	1.2
54511	2000	10	10	0	14.4	16.9	12.1	2	85	0	1012.1	15.6	1.5
54511	2000	10	11	4	13.6	18.6	9.3	4	35	0	1022.1	13.4	6.2
54511	2000	10	12	10.4	10.8	14.7	5.3	2.8	23	0	1026.7	12.3	7.2
54511	2000	10	13	10.3	10.5	16.4	1.6	2.5	31	0	1022	11.2	5.8
54511	2000	10	14	9.9	10.9	19.6	1.8	1.3	46	0	1018.1	11.3	4.9
54511	2000	10	15	9.9	11.9	17.2	6.6	2.5	41	0	1025.9	12.8	5.3
54511	2000	10	16	7.6	12.1	18.3	6.8	1.8	67	0	1020.8	14.6	2.8
54511	2000	10	17	7.5	13	22	6	2.5	69	0	1015.6	13.9	3.5
54511	2000	10	18	0	9.1	14.3	7.2	3.3	42	0	1021	10.6	4
54511	2000	10	19	2.8	10.1	14.5	6.5	0.5	73	0.5	1012.8	11.9	1.4
54511	2000	10	20	9.1	11.7	17.1	4.2	2	41	0	1017.2	12	3.4
54511	2000	10	21	9.5	12.5	18	7.5	2	49	0	1019.4	13.9	4.6
54511	2000	10	22	0	11.3	13.3	9.9	2	78	23.6	1016	11.6	1.7
54511	2000	10	23	0.3	12.8	15.1	10.7	0.5	89	2	1013.1	14.1	1
54511	2000	10	24	6.1	12.7	16.4	9.3	3.5	45	0	1018	9.9	5.8
54511	2000	10	25	9.6	7.2	12.3	2.8	2.3	33	0	1024.6	7.2	5.5
54511	2000	10	26	9	7	13.8	1.2	2.8	62	0	1026.2	6.4	3.1
54511	2000	10	27	2.9	7.4	11.9	1.9	1.5	76	0	1025.2	7.8	1.1
54511	2000	10	28	2.4	9.7	13.1	7.9	1.3	85	1.4	1022.2	10.2	1.1
54511	2000	10	29	8.2	10.8	15.1	8.5	3	46	0	1018.6	10.4	5.2
54511	2000	10	30	7.8	8	13.2	2.7	2	73	0	1014.8	8.2	1.9
54511	2000	10	31	9.6	10.6	13.4	7.8	3.3	31	0	1020.2	9.1	5.9
54511	2000	11	1	9.4	8	15.7	0.5	2.3	55	0	1018.7	6.7	3.3
54511	2000	11	2	8.8	8.7	17.6	1.2	0.8	64	0	1016.2	7.5	2.1
54511	2000	11	3	1.3	8.6	14.2	2.7	0.8	83	0	1016.8	7.5	1.1
54511	2000	11	4	8.2	10.4	14.1	7.6	1.8	44	0	1014.8	9.4	4
54511	2000	11	5	6.9	7.5	13.6	2.2	1.3	67	0	1009.8	7	1.8
54511	2000	11	6	4.6	9.5	14.6	3.8	3	48	0	1012.9	8	5.2
54511	2000	11	7	9.7	1.8	10.5	-1.6	5	8	0	1030.2	2.5	6.7
54511	2000	11	8	0	-0.4	3	-2.3	2.5	34	0	1028.6	1	2.1
54511	2000	11	9	0	0.8	2.5	-0.3	2.8	57	0	1025.4	1.6	1.3
54511	2000	11	10	9.3	0.9	4	-1.8	4.3	22	0	1033.2	2	4.3
54511	2000	11	11	8.3	0.6	6.2	-5.8	2	41	0	1026.3	0.6	2
54511	2000	11	12	9.1	2.9	8.1	-3.3	2.8	37	0	1022.6	0.9	2.4
54511	2000	11	13	8.1	1.6	8.1	-4.5	1	61	0	1019.4	0.8	1.1
54511	2000	11	14	7.3	3.7	10	-2.6	1	61	0	1023.5	0.5	0.9
54511	2000	11	15	7.9	3.9	8	1.1	4.5	21	0	1033.6	3.1	3.5
54511	2000	11	16	0	-0.1	3	-1.8	1.8	92	1.9	1028.5	0.7	0.8
54511	2000	11	17	9	1.1	6.3	-3.8	1.8	67	0	1026.1	2	2.4
54511	2000	11	18	2.4	1.5	5	-1.7	1.8	60	0	1027.6	1.3	1.2
54511	2000	11	19	0.8	2.1	6.4	0	2.5	79	5.4	1023.9	1.5	1.7
54511	2000	11	20	8.7	1.7	5.5	-2.1	2.8	35	0	1023.9	0.5	3.2
54511	2000	11	21	6.2	0	4.7	-4.3	2	60	0	1023.9	-0.9	1.2
54511	2000	11	22	6.2	1	5.6	-3.3	1	67	0	1019.1	-0.7	0.6
54511	2000	11	23	0	0.9	3.1	-3.2	2.5	79	0	1020.7	-0.8	0.5
54511	2000	11	24	0	3.2	4.5	1.9	2	79	0.3	1019.7	2.1	0.5
54511	2000	11	25	3.2	4.8	8.5	0.8	2.5	72	2.1	1017.2	4.4	1.2
54511	2000	11	26	6.6	2.5	8.3	-1.5	2.5	63	0	1024.7	1.3	1.7
54511	2000	11	27	7	2.4	9.4	-1.6	2.3	68	0	1023.2	0.8	1.7
54511	2000	11	28	0	-1.9	2.4	-3.6	2.5	93	0	1024.2	-1.4	0.3
54511	2000	11	29	6.3	1.5	7	-1.9	2	82	0	1022.1	1.4	0.2
54511	2000	11	30	4.2	1.3	5	-1.2	2.3	71	0	1023.8	1.9	1.1
54511	2000	12	1	4.5	0.8	5.5	-3.3	1	80	0	1021.6	-0.6	0.5
54511	2000	12	2	7	3.8	7.1	-0.9	2.5	37	0	1024.9	0.7	3.5
54511	2000	12	3	7.7	-0.1	6.4	-6.1	1.8	46	0	1022.1	-1.6	1.7
54511	2000	12	4	7.4	2.5	11	-5	3	46	0	1012.8	-0.3	2.7
54511	2000	12	5	8.7	0.2	6.1	-3.9	2.8	36	0	1021.5	-1.6	2.9
54511	2000	12	6	7	0	6	-4.6	1.5	57	0	1019.2	-1.5	0.8
54511	2000	12	7	2.3	-0.2	3	-3.5	1.8	75	0	1023	-1.4	0.4
54511	2000	12	8	0	0.9	3.7	-0.6	2	81	0	1017.1	0.6	0.6
54511	2000	12	9	4	3	8.6	-1.2	4.3	54	0.1	1017.6	2.1	3.4
54511	2000	12	10	8.8	-1.2	2.7	-5	3.5	18	0	1029.4	-2.4	4
54511	2000	12	11	7.9	-3.3	1	-6.5	2.5	29	0	1034.3	-4.5	1.9
54511	2000	12	12	7.5	-2.8	4.1	-9.7	1.8	37	0	1026	-4.7	1.3
54511	2000	12	13	7.3	-1.1	5.2	-8.4	1.8	38	0	1017.4	-4.1	1.3
54511	2000	12	14	6.9	-1.2	4.5	-6.5	1	42	0	1018.3	-3.9	1.1
54511	2000	12	15	8.3	1.2	4.9	-5.7	3.8	28	0	1020.1	-1.7	3.3
54511	2000	12	16	5.2	-2.3	4.5	-6.7	1.8	39	0	1025.5	-5.5	1.7
54511	2000	12	17	2.4	-1.2	2	-5.4	1.8	55	0	1019.3	-3	1
54511	2000	12	18	7	2.6	8	-2.1	3.5	47	0	1017.6	0.4	2.9
54511	2000	12	19	0.3	-0.2	3.5	-2.8	2.8	30	0	1028.3	-1.4	2.6
54511	2000	12	20	7.8	1	9	-7	1.8	42	0	1021	-2.1	1.3
54511	2000	12	21	7.3	0.1	9	-5	1.3	55	0	1013.4	-2.6	1.3
54511	2000	12	22	1.5	2.6	6.1	-2.8	3	35	0	1013.1	-1.8	3
54511	2000	12	23	6.9	-1.1	4.1	-4.4	2.5	51	0	1017.5	-2.7	2.8
54511	2000	12	24	7.7	-1.9	0.8	-4.6	2	38	0	1018.8	-2	1.4
54511	2000	12	25	7.5	-2.1	1.5	-6.2	2.5	32	0	1027.1	-4.4	1.8
54511	2000	12	26	0	-4.9	-1.6	-7.6	2.8	63	0	1028.9	-4.3	0.9
54511	2000	12	27	7.5	-2	3.5	-7.6	2	54	0	1029.1	-2	1.7
54511	2000	12	28	0	-5.6	0.5	-8.4	1.8	83	0	1029.2	-4.7	0.4
54511	2000	12	29	1.9	-3.5	0.4	-7.9	1.5	75	0	1020.8	-5.3	0.4
54511	2000	12	30	7.8	-1.7	6	-9.5	3.5	54	0	1019	-4	2.4
54511	2000	12	31	7.1	-1.7	3.7	-8.5	1.5	39	0	1021.5	-3.8	2
54511	2001	1	1	0	-0.7	4.3	-5.2	3.5	43	0	1010.8	-2.7	2.4
54511	2001	1	2	7.8	-1.9	1	-5.1	4.8	8	0	1019.7	-4	4
54511	2001	1	3	8.4	-6.1	-1.7	-9.4	3.5	13	0	1025.5	-7.5	2.8
54511	2001	1	4	6.1	-7.7	-2	-12.6	2	24	0	1027.4	-8.2	0.9
54511	2001	1	5	6.4	-5.9	-1.9	-10.8	1.5	40	0	1029.4	-6.2	1.1
54511	2001	1	6	0	-4.4	-2.5	-6.1	2.8	87	5.4	1027.2	-4	0.1
54511	2001	1	7	0	-1.1	0.8	-3.3	2	89	4.8	1020.3	-1.3	0.2
54511	2001	1	8	0	-0.5	1	-1.3	3	68	0.9	1022.9	-1.5	1.1
54511	2001	1	9	7.8	-6.5	-0.9	-10.3	2.8	43	0	1022.8	-11.7	1.6
54511	2001	1	10	7.6	-6.4	-2	-11.5	2.8	62	0	1013.6	-9.4	1
54511	2001	1	11	8.1	-9.9	-4.9	-13	2.3	58	0	1018.6	-13.5	1
54511	2001	1	12	4.3	-11	-6.6	-15.7	2	75	0	1020.2	-14	0.5
54511	2001	1	13	7.7	-9.8	-6.4	-13.7	3	53	0	1027.3	-12.2	1.2
54511	2001	1	14	8.6	-10	-6.6	-13.3	3.5	25	0	1031	-12.9	1.6
54511	2001	1	15	8.1	-11.5	-6.2	-16.6	2	41	0	1030.9	-17.6	0.6
54511	2001	1	16	2.9	-11	-5	-17	1.3	67	0	1027.9	-15.7	0.6
54511	2001	1	17	4	-8.8	-2.7	-13.7	1	75	0	1022.5	-11.3	0.4
54511	2001	1	18	0	-7.7	-5.8	-12.2	1.5	84	0.4	1025.8	-8.7	0.2
54511	2001	1	19	5.6	-5.3	-0.9	-8.6	1.5	72	0	1026	-8.2	0.6
54511	2001	1	20	0	-6.7	-5	-9.8	1.8	93	0.2	1021.1	-6.2	0.2
54511	2001	1	21	0	-5.7	-4.5	-6.4	2.5	90	0	1021.1	-4.8	0.1
54511	2001	1	22	5.7	-4.1	0	-6.1	1	69	0.3	1026.3	-5.2	0.5
54511	2001	1	23	0.5	-6.5	-2.5	-12.1	1.3	81	0.1	1029.5	-8.6	0.3
54511	2001	1	24	0.6	-3	-0.5	-6	2.3	70	0.1	1026.2	-4.8	0.2
54511	2001	1	25	7	-3.4	0	-6.4	2	40	0	1026.4	-6.8	1.4
54511	2001	1	26	3.5	-3.7	1	-7.4	0.8	66	0	1018.4	-6.2	0.6
54511	2001	1	27	5.4	-2.1	4.5	-8.6	2.8	50	0	1017.2	-4.1	2.7
54511	2001	1	28	8.9	-2.6	2	-6.5	2.8	35	0	1022.3	-2.7	2.8
54511	2001	1	29	8.4	-2.9	4.6	-8.5	1.8	60	0	1017	-3.7	1
54511	2001	1	30	6.3	-2.2	3.3	-8.1	2.3	60	0	1016.8	-3.4	0.9
54511	2001	1	31	8.3	1.7	4.4	-2.9	5.8	25	0	1014.7	-0.3	5.1
54511	2001	2	1	9.1	-2.1	1.8	-7	3.8	25	0	1020.2	-2.4	3.5
54511	2001	2	2	7.8	-2.7	3.6	-8.9	2.3	66	0	1016.1	-2.3	1
54511	2001	2	3	4.3	-7.5	-0.3	-9.3	3	66	0	1023.9	-2.9	0.9
54511	2001	2	4	1.3	-9.3	-7.6	-10.9	3.3	82	1	1025.5	-5.9	0.4
54511	2001	2	5	0	-7.7	-6.4	-8.8	2.5	82	0.9	1024.4	-4.5	0
54511	2001	2	6	0	-7.6	-5.7	-8.5	1.8	82	0.8	1026.5	-7.8	0
54511	2001	2	7	9	-7	-2.7	-12.4	3.3	47	0	1027	-10.1	1.3
54511	2001	2	8	8.1	-6	0.6	-12.5	1.8	70	0	1021.4	-7.8	0.7
54511	2001	2	9	8.4	-1.1	3.2	-7.7	1.8	47	0	1021.9	-2.4	1.8
54511	2001	2	10	9.2	-3.7	0.5	-6.3	3	50	0	1026.8	-3.1	1.8
54511	2001	2	11	7	-6.6	-2.9	-10.5	1.5	57	0	1034.2	-4.3	1
54511	2001	2	12	7.4	-4.2	0	-8.9	2	68	0	1032.8	-1.4	0.8
54511	2001	2	13	6.8	-2.7	3.9	-6.7	1	69	0	1024.5	-1.9	0.8
54511	2001	2	14	0	-4.2	-1.1	-6.5	2.3	89	0.1	1019.8	-4.2	0.2
54511	2001	2	15	9.7	-0.4	3.4	-8.3	5	34	0	1022.4	-1.6	3.6
54511	2001	2	16	9.8	-1.1	6.1	-6.7	3.5	36	0	1027.1	-1.8	2.9
54511	2001	2	17	4.2	0.1	4.4	-3	1	70	0	1016.9	0.7	1.1
54511	2001	2	18	7.6	1.9	10	-4.7	0.8	74	0	1014.2	1.4	1
54511	2001	2	19	9.1	4.1	10.8	-0.8	2.3	50	0	1022.4	3	3.3
54511	2001	2	20	0	0.4	4.7	-2.5	1.3	62	0.2	1015.4	-0.8	1
54511	2001	2	21	8.4	3.5	13	-4.2	1.3	71	0	1010.4	2.2	2
54511	2001	2	22	0	2.3	7.3	0.6	2.3	92	0.2	1011.8	2.5	0.5
54511	2001	2	23	6.9	1.2	3.3	-1.4	2.8	65	0.7	1020	2.7	1.7
54511	2001	2	24	10	1.2	6.5	-2.4	4.5	37	0	1024.8	1.8	3.8
54511	2001	2	25	9.8	2.8	10.3	-4.6	2.5	47	0	1025	2.5	3.6
54511	2001	2	26	6.5	3.1	7.9	-2.5	2.5	64	0	1022.3	3.9	2.5
54511	2001	2	27	7.7	5.3	11.3	1.4	1.8	72	0	1018.7	5.8	2.4
54511	2001	2	28	9.4	5.7	14.1	-2.9	2.3	54	0	1014.9	4.7	4.2
54511	2001	3	1	10	9.7	14.4	6	3.3	24	0	1013.9	9.6	7.5
54511	2001	3	2	3.8	5.2	9.5	0.3	2.8	56	0	1013.6	7	2.7
54511	2001	3	3	8.9	3.2	10.7	1.4	6	14	0	1015.6	3.7	10
54511	2001	3	4	10.2	2.9	8.8	-3.1	2	24	0	1014.7	4.8	5.2
54511	2001	3	5	6.3	3.9	9	-1.1	2.3	44	0	1008.2	5.5	2.6
54511	2001	3	6	10	2	7.5	-0.2	6.5	15	0	1017.1	4	9.4
54511	2001	3	7	10	-0.3	3.8	-2.9	5.5	17	0	1026	2.3	5.2
54511	2001	3	8	10.5	0.6	5.3	-3.7	3.8	19	0	1023.1	3.6	4.7
54511	2001	3	9	10	5.1	15.2	-3.3	3	25	0	1012.3	5.8	5
54511	2001	3	10	9.9	1.5	9.4	-3.4	3	55	0	1022.2	5.1	3.8
54511	2001	3	11	8.2	1.5	8	-4	2	57	0	1020.2	5.1	2.3
54511	2001	3	12	9.3	6.6	15.9	-2.9	2.5	53	0	1016.1	7	4.3
54511	2001	3	13	7.6	7.6	16.6	0.3	2	64	0	1004.6	8.7	3.3
54511	2001	3	14	10.7	8.9	13.7	6.7	5.3	27	0	1014.6	10.2	9.3
54511	2001	3	15	10.6	8.3	15.5	-0.3	2	27	0	1019.6	9.6	6.3
54511	2001	3	16	6.4	8.9	14.3	2.5	2.5	39	0	1013	8.4	5.2
54511	2001	3	17	8.3	11.1	18.8	3.1	3.8	41	0	1006.2	12.8	6.8
54511	2001	3	18	10.5	14.3	20.8	5.1	2.3	26	0	1008.3	14.4	9.1
54511	2001	3	19	10.5	15.8	23.5	7.4	3	23	0	1001.2	15	10.8
54511	2001	3	20	10.7	17.3	24.4	11.6	4	20	0	1000	18.7	14
54511	2001	3	21	8.3	12.2	21.6	5.2	3.3	32	0	997.4	15.8	9
54511	2001	3	22	9.8	11.2	17.5	3.1	5.5	14	0	1008.1	12.3	11
54511	2001	3	23	8.6	12	20.6	5.2	2.3	41	0	1004.8	15.8	6.9
54511	2001	3	24	6.5	13.6	21.5	7.9	4	40	0	1003.4	16.9	7.2
54511	2001	3	25	8.3	7.1	15.9	2	4.5	24	0	1012.9	9.8	8
54511	2001	3	26	10.7	5.7	11.6	-0.9	3.3	23	0	1012	10.6	7.6
54511	2001	3	27	10.4	3.5	8.1	0.4	4.8	19	0	1015.3	8.2	8.2
54511	2001	3	28	7.7	5.5	9.5	-0.7	2.3	19	0	1013.6	6.4	5
54511	2001	3	29	6.8	6	13.3	-0.9	2.3	27	0	1007.2	7.4	6
54511	2001	3	30	11.5	6.4	11.8	0	1.5	30	0	1015.2	11.1	5.7
54511	2001	3	31	11.3	8.8	14.8	-0.1	2.5	28	0	1019.5	13.4	6.8
54511	2001	4	1	9.6	13.7	21.6	5.1	3.8	46	0	1007.5	17	8.4
54511	2001	4	2	11	12.6	18.8	9.2	3.8	42	0	1009.5	17.5	7.2
54511	2001	4	3	11	10.2	16.6	1.7	2	37	0	1019	14.2	7.2
54511	2001	4	4	6.9	11.1	16.8	4.4	1.3	45	0	1012.5	15	4
54511	2001	4	5	1.1	10.9	14.7	6.6	3	51	0.2	1017.4	12.9	5.2
54511	2001	4	6	10.2	8.7	13.7	3.8	1.8	72	4.7	1015.5	12.8	4.5
54511	2001	4	7	0	10.9	14.6	7	1.3	73	0	1008.3	12.1	2.3
54511	2001	4	8	5.8	15	20.4	10.3	3	70	0	1007.3	17	3.7
54511	2001	4	9	0	9	17.2	5.9	4.8	78	4.5	1014.7	8.8	1.4
54511	2001	4	10	7.1	9.9	13.8	6.3	3	50	0	1020.9	10.6	8
54511	2001	4	11	11.9	12.8	17	4.1	3.5	22	0	1012.7	14.5	9.8
54511	2001	4	12	11.2	14.1	19.6	5	1.5	30	0	1006.9	17	7.7
54511	2001	4	13	12.3	14.5	18.3	10	4.3	28	0	1010.9	19.5	10.8
54511	2001	4	14	12	18	26.4	9	3.3	22	0	1010.3	19.7	12.9
54511	2001	4	15	11.6	18.2	27	9	2.5	28	0	1006.4	20	9.3
54511	2001	4	16	11	20.5	29.2	10.5	2.3	33	0	1003.2	23.4	10.5
54511	2001	4	17	10.8	19.9	29	10.6	3.3	51	0	1003.4	23.4	8.1
54511	2001	4	18	9.6	21.5	28	16.6	1.5	61	0	997.3	26	7.5
54511	2001	4	19	7.7	17.5	23.7	12.6	4.8	23	0	1011.5	21.6	11.4
54511	2001	4	20	10.2	11.2	16.4	3.9	2.5	39	0	1015.9	18.2	7.2
54511	2001	4	21	11.6	13.5	21.9	5.1	2.8	42	0	1015.1	19.4	8.2
54511	2001	4	22	11.1	14.9	24.4	4.9	2.8	42	0	1012	20.9	8.7
54511	2001	4	23	6.4	15.7	20.1	12.9	3	21	0	1014.1	18.2	11
54511	2001	4	24	11.9	15.4	21.4	8.6	2.5	17	0	1017.2	18.3	9.2
54511	2001	4	25	11.8	15.7	22.6	6.5	2.3	38	0	1013.9	19.4	7.8
54511	2001	4	26	9.3	15	20.1	9.6	3.3	47	0	1010.9	20.8	6.9
54511	2001	4	27	0	13.3	16.6	10.7	1.5	79	2.3	1007.1	15.2	2
54511	2001	4	28	7	16.3	22.2	11.4	2.5	64	0	1008.5	19.6	5.5
54511	2001	4	29	0.8	14.2	17	12.3	2.3	82	2.7	1010.8	15.1	1.4
54511	2001	4	30	8.9	17.9	22.5	13.9	2.8	56	0	1011.4	20	7.7
54511	2001	5	1	6.1	17.7	23.3	11.9	3	71	0	1007.5	20.7	4.9
54511	2001	5	2	6	19.3	24.9	14.4	2	69	0	1001.9	22.1	5.6
54511	2001	5	3	8.4	17.8	21.7	14.9	2	71	0	1006	18.6	4.7
54511	2001	5	4	9.3	17.6	21.6	13	1.5	49	0	1008.9	21.5	6.3
54511	2001	5	5	11.2	19.6	24.7	13.6	2.5	29	0	1006.5	23.9	9.7
54511	2001	5	6	3	15.5	21.6	12.5	2.5	69	4.9	1008.3	16.7	3
54511	2001	5	7	7.3	17.4	25.2	11	1.5	74	0	1004	21.3	4.5
54511	2001	5	8	11.6	20.5	23.4	14.7	4.5	35	0	1001.1	23.3	13.3
54511	2001	5	9	12.2	19.3	27.6	8.7	2	37	0	1005	24.4	11
54511	2001	5	10	13.1	21.9	26.5	17.1	3	27	0	1008.1	27	12.3
54511	2001	5	11	12.6	20.6	29	11.2	2.8	42	0	1011	27	10.6
54511	2001	5	12	12.3	23.3	30.5	12.2	2	47	0	1005.4	28.3	11.2
54511	2001	5	13	11.7	25.6	31.9	17.2	3	58	0	1001.3	31.2	10
54511	2001	5	14	4.5	23.6	29	20.5	3.3	52	0	1003	23	9.5
54511	2001	5	15	9.6	23.2	29.8	13.2	4.5	22	0	1006.6	27.3	20.5
54511	2001	5	16	12	24.7	32.2	12.8	4.5	30	0	1003.7	30.3	16.4
54511	2001	5	17	10.9	26.4	35.8	15.1	3	31	0	996.3	32.1	18.3
54511	2001	5	18	13.5	27.4	34.8	18.3	2.8	25	0	998	33.6	18.8
54511	2001	5	19	12.4	27.8	38.1	17.4	3	39	0	994.4	34	15.7
54511	2001	5	20	11.6	28.5	35	21.2	2	50	0	994.1	34.3	12.3
54511	2001	5	21	12.4	27.8	34.3	19.7	2.3	50	0	998.5	34.3	12.2
54511	2001	5	22	11.9	26.6	34.2	18.9	2.8	56	0	999.9	33.4	11.3
54511	2001	5	23	12.3	27.5	34.1	19.2	1.8	45	0	999.2	34.4	12.3
54511	2001	5	24	1.7	23.9	28.8	22.5	2.5	62	0	998.6	25.4	6.7
54511	2001	5	25	9.6	23.9	31.2	15.9	3	48	0	1003.6	27.2	13.5
54511	2001	5	26	12.7	24.9	29.4	20.4	3	27	0	1009	29.4	15.4
54511	2001	5	27	12.9	26.8	33.6	16.2	2.8	24	0	1005.7	33.5	16.7
54511	2001	5	28	11.9	27.6	35.1	16.2	2.8	29	0	997.5	33.8	14.8
54511	2001	5	29	9.6	24.2	29.4	19.8	2.8	39	0.1	1000.4	30.2	12.7
54511	2001	5	30	13	22.1	26.5	17.1	2.3	32	0	1007	29.1	11.6
54511	2001	5	31	13.2	23.6	31.6	13	2.8	39	0	1004.4	31.3	13.6
54511	2001	6	1	13.4	28	36.6	14.9	2.3	27	0	1002.2	34.2	16.3
54511	2001	6	2	12.9	28	35.9	20	2.3	33	0	1004.9	35.5	15
54511	2001	6	3	12.3	29.2	36	19.7	3.3	33	0	1002.5	35.4	16
54511	2001	6	4	12	28.8	35.1	22.6	4.3	36	0	999.2	34	16.6
54511	2001	6	5	10.4	28.4	35	22.6	4.5	41	0	995.8	34.7	15.3
54511	2001	6	6	10.4	28.1	33.2	21.9	2.3	48	0	997.9	34.9	11.1
54511	2001	6	7	4.3	27.9	30.9	23.8	2.3	47	0	1000.3	32.9	7.9
54511	2001	6	8	9.5	27.6	34	22.1	1.3	53	0	1001.4	32.9	8.6
54511	2001	6	9	5.8	28.8	33.2	22.6	2	52	0	1003.4	31	7.7
54511	2001	6	10	9.7	29.2	35.8	22.4	2.3	49	0	1004	34.4	9.8
54511	2001	6	11	0	24.8	30.3	21.7	2.3	66	0	1002.8	26.4	4
54511	2001	6	12	8.2	26.8	32.5	20.9	2.5	56	0	999.8	33.2	9
54511	2001	6	13	6.3	23.3	29	19.9	2.5	71	1.6	998.7	28.3	8
54511	2001	6	14	0	19.7	20.7	18.8	2	91	4.3	999.5	20.4	2.8
54511	2001	6	15	0.6	18.9	22.7	16.9	3	91	24.2	996.9	20	32766
54511	2001	6	16	8	21.4	24	17.6	2.5	79	6.4	997.5	25.2	6
54511	2001	6	17	11.7	24.3	30.3	18.2	1.5	70	0.3	998.8	26.9	7.8
54511	2001	6	18	6.6	25.4	30	19.8	3	64	0	996.4	25.2	6.2
54511	2001	6	19	8.6	24.6	30.4	19	2.8	64	0	997	28.7	8.1
54511	2001	6	20	5.2	23.6	29.4	19.3	1.5	68	0	1001.8	25.8	5.6
54511	2001	6	21	6	24.7	29.4	19	2	71	0	1002.6	28.5	6.1
54511	2001	6	22	4.2	23.4	27.6	20.5	2	74	0	1002.8	26.6	4.6
54511	2001	6	23	6.4	23.9	28	21	2.5	76	0.5	1004.3	28.4	5.7
54511	2001	6	24	10	25	30.8	20.6	2	74	0	1003.9	31.4	7
54511	2001	6	25	7.6	27	32.4	21.2	1.8	70	0	1001	33.1	7.7
54511	2001	6	26	10.7	29.1	34.6	21.9	1.8	64	0	995.6	33.9	8.3
54511	2001	6	27	1	26.1	31.8	23.3	1.8	73	2.8	997.1	26.5	4.6
54511	2001	6	28	7	25	29	22	2.3	81	4.9	998.1	26.7	5.7
54511	2001	6	29	3.1	24.3	26.5	23.3	2.3	85	0.4	996	26.7	3.3
54511	2001	6	30	3	26.1	29.8	22.8	2.3	83	0.4	991.6	30.6	4.4
54511	2001	7	1	7.7	27.1	32	21.5	1	70	2.5	994	31.4	7.7
54511	2001	7	2	4.5	28.4	31.3	26.5	3	77	0	998.4	30.2	4.9
54511	2001	7	3	0	25.1	27.5	22.8	1.5	82	0.4	1000.5	26.4	1.8
