id,condition,scenario,support,achieve,unintended,agency1,agency2,agency3,agency4,agency5,agency6,personalpeople,politics,sex,edu,state,income,hispanic,race,suspicious,comments,notes
129,2,11,4,4,5,5,5,6,6,6,6,3,4,1,8,42,4,2,4,No,,
129,2,12,2,2,6,5,5,6,6,6,6,3,4,1,8,42,4,2,4,No,,
129,2,13,5,5,3,5,5,6,6,6,6,3,4,1,8,42,4,2,4,No,,
129,2,16,4,5,4,5,5,6,6,6,6,3,4,1,8,42,4,2,4,No,,
130,4,3,5,5,5,6,6,7,7,7,6,4,3,1,6,27,2,2,4,Nope,,
130,4,4,1,2,7,6,6,7,7,7,6,4,3,1,6,27,2,2,4,Nope,,
130,4,5,5,5,6,6,6,7,7,7,6,4,3,1,6,27,2,2,4,Nope,,
130,4,7,5,5,5,6,6,7,7,7,6,4,3,1,6,27,2,2,4,Nope,,
130,4,9,1,1,7,6,6,7,7,7,6,4,3,1,6,27,2,2,4,Nope,,
130,4,11,4,4,4,6,6,7,7,7,6,4,3,1,6,27,2,2,4,Nope,,
130,4,14,6,5,5,6,6,7,7,7,6,4,3,1,6,27,2,2,4,Nope,,
130,4,16,4,3,7,6,6,7,7,7,6,4,3,1,6,27,2,2,4,Nope,,
131,2,1,1,1,7,6,5,7,7,7,7,3,3,1,7,22,3,2,4,no I did not,,
131,2,2,6,3,6,6,5,7,7,7,7,3,3,1,7,22,3,2,4,no I did not,,
131,2,3,6,5,4,6,5,7,7,7,7,3,3,1,7,22,3,2,4,no I did not,,
131,2,4,5,5,3,6,5,7,7,7,7,3,3,1,7,22,3,2,4,no I did not,,
131,2,5,7,7,7,6,5,7,7,7,7,3,3,1,7,22,3,2,4,no I did not,,
131,2,6,4,4,7,6,5,7,7,7,7,3,3,1,7,22,3,2,4,no I did not,,
131,2,13,7,5,3,6,5,7,7,7,7,3,3,1,7,22,3,2,4,no I did not,,
131,2,16,1,1,7,6,5,7,7,7,7,3,3,1,7,22,3,2,4,no I did not,,
132,3,1,1,1,7,6,7,7,7,7,7,5,3,1,6,30,5,2,4,no,,
132,3,2,4,2,5,6,7,7,7,7,7,5,3,1,6,30,5,2,4,no,,
132,3,5,7,6,2,6,7,7,7,7,7,5,3,1,6,30,5,2,4,no,,
132,3,10,4,3,6,6,7,7,7,7,7,5,3,1,6,30,5,2,4,no,,
132,3,11,3,1,3,6,7,7,7,7,7,5,3,1,6,30,5,2,4,no,,
132,3,13,1,1,7,6,7,7,7,7,7,5,3,1,6,30,5,2,4,no,,
132,3,14,7,5,3,6,7,7,7,7,7,5,3,1,6,30,5,2,4,no,,
132,3,16,5,3,6,6,7,7,7,7,7,5,3,1,6,30,5,2,4,no,,
133,4,1,1,2,7,6,7,7,7,7,7,4,5,2,5,40,3,2,4,No,It was pretty easy and straight forward. I enjoyed doing it.,
133,4,2,6,4,3,6,7,7,7,7,7,4,5,2,5,40,3,2,4,No,It was pretty easy and straight forward. I enjoyed doing it.,
133,4,4,4,4,2,6,7,7,7,7,7,4,5,2,5,40,3,2,4,No,It was pretty easy and straight forward. I enjoyed doing it.,
133,4,8,6,6,1,6,7,7,7,7,7,4,5,2,5,40,3,2,4,No,It was pretty easy and straight forward. I enjoyed doing it.,
133,4,11,2,4,1,6,7,7,7,7,7,4,5,2,5,40,3,2,4,No,It was pretty easy and straight forward. I enjoyed doing it.,
133,4,12,1,1,6,6,7,7,7,7,7,4,5,2,5,40,3,2,4,No,It was pretty easy and straight forward. I enjoyed doing it.,
133,4,15,7,6,1,6,7,7,7,7,7,4,5,2,5,40,3,2,4,No,It was pretty easy and straight forward. I enjoyed doing it.,
133,4,16,1,1,7,6,7,7,7,7,7,4,5,2,5,40,3,2,4,No,It was pretty easy and straight forward. I enjoyed doing it.,
134,2,1,2,2,5,7,7,7,7,7,7,3,7,1,6,10,3,2,4,not really,,
134,2,6,4,5,5,7,7,7,7,7,7,3,7,1,6,10,3,2,4,not really,,
134,2,8,5,5,1,7,7,7,7,7,7,3,7,1,6,10,3,2,4,not really,,
134,2,9,3,1,5,7,7,7,7,7,7,3,7,1,6,10,3,2,4,not really,,
134,2,11,5,4,1,7,7,7,7,7,7,3,7,1,6,10,3,2,4,not really,,
134,2,12,7,4,2,7,7,7,7,7,7,3,7,1,6,10,3,2,4,not really,,
134,2,14,6,5,2,7,7,7,7,7,7,3,7,1,6,10,3,2,4,not really,,
134,2,16,4,3,5,7,7,7,7,7,7,3,7,1,6,10,3,2,4,not really,,
135,2,2,5,6,5,6,6,6,7,7,7,4,2,1,10,33,5,2,4,No,Good luck with your study. ,
135,2,3,6,7,2,6,6,6,7,7,7,4,2,1,10,33,5,2,4,No,Good luck with your study. ,
135,2,8,3,3,5,6,6,6,7,7,7,4,2,1,10,33,5,2,4,No,Good luck with your study. ,
135,2,9,4,5,4,6,6,6,7,7,7,4,2,1,10,33,5,2,4,No,Good luck with your study. ,
135,2,11,4,4,3,6,6,6,7,7,7,4,2,1,10,33,5,2,4,No,Good luck with your study. ,
135,2,12,6,5,5,6,6,6,7,7,7,4,2,1,10,33,5,2,4,No,Good luck with your study. ,
135,2,13,2,4,6,6,6,6,7,7,7,4,2,1,10,33,5,2,4,No,Good luck with your study. ,
135,2,14,7,6,2,6,6,6,7,7,7,4,2,1,10,33,5,2,4,No,Good luck with your study. ,
136,1,1,3,4,5,6,6,7,7,7,6,5,3,1,8,9,4,2,4,Not at all.,I liked the study. I thought it asked some good questions. Thanks.,
136,1,2,6,6,5,6,6,7,7,7,6,5,3,1,8,9,4,2,4,Not at all.,I liked the study. I thought it asked some good questions. Thanks.,
136,1,3,4,4,5,6,6,7,7,7,6,5,3,1,8,9,4,2,4,Not at all.,I liked the study. I thought it asked some good questions. Thanks.,
136,1,5,4,4,5,6,6,7,7,7,6,5,3,1,8,9,4,2,4,Not at all.,I liked the study. I thought it asked some good questions. Thanks.,
136,1,8,3,2,5,6,6,7,7,7,6,5,3,1,8,9,4,2,4,Not at all.,I liked the study. I thought it asked some good questions. Thanks.,
136,1,11,6,2,5,6,6,7,7,7,6,5,3,1,8,9,4,2,4,Not at all.,I liked the study. I thought it asked some good questions. Thanks.,
136,1,12,7,6,6,6,6,7,7,7,6,5,3,1,8,9,4,2,4,Not at all.,I liked the study. I thought it asked some good questions. Thanks.,
136,1,13,2,1,6,6,6,7,7,7,6,5,3,1,8,9,4,2,4,Not at all.,I liked the study. I thought it asked some good questions. Thanks.,
137,2,2,3,5,6,7,7,7,7,7,4,5,2,2,8,21,3,2,4,I don't recall seeing any of these proposals anywhere.,"I would like to see some of those proposals made into laws, especially texting and driving!",Participant excluded for suspicions about policies.
137,2,3,7,7,3,7,7,7,7,7,4,5,2,2,8,21,3,2,4,I don't recall seeing any of these proposals anywhere.,"I would like to see some of those proposals made into laws, especially texting and driving!",Participant excluded for suspicions about policies.
137,2,4,5,4,5,7,7,7,7,7,4,5,2,2,8,21,3,2,4,I don't recall seeing any of these proposals anywhere.,"I would like to see some of those proposals made into laws, especially texting and driving!",Participant excluded for suspicions about policies.
137,2,5,6,5,4,7,7,7,7,7,4,5,2,2,8,21,3,2,4,I don't recall seeing any of these proposals anywhere.,"I would like to see some of those proposals made into laws, especially texting and driving!",Participant excluded for suspicions about policies.
137,2,7,7,6,2,7,7,7,7,7,4,5,2,2,8,21,3,2,4,I don't recall seeing any of these proposals anywhere.,"I would like to see some of those proposals made into laws, especially texting and driving!",Participant excluded for suspicions about policies.
137,2,10,3,5,4,7,7,7,7,7,4,5,2,2,8,21,3,2,4,I don't recall seeing any of these proposals anywhere.,"I would like to see some of those proposals made into laws, especially texting and driving!",Participant excluded for suspicions about policies.
137,2,13,6,5,2,7,7,7,7,7,4,5,2,2,8,21,3,2,4,I don't recall seeing any of these proposals anywhere.,"I would like to see some of those proposals made into laws, especially texting and driving!",Participant excluded for suspicions about policies.
137,2,15,7,6,3,7,7,7,7,7,4,5,2,2,8,21,3,2,4,I don't recall seeing any of these proposals anywhere.,"I would like to see some of those proposals made into laws, especially texting and driving!",Participant excluded for suspicions about policies.
138,1,2,1,1,5,7,7,7,7,7,7,6,1,1,8,43,3,2,4,No.,I have no comments.,
138,1,3,6,4,2,7,7,7,7,7,7,6,1,1,8,43,3,2,4,No.,I have no comments.,
138,1,5,7,7,2,7,7,7,7,7,7,6,1,1,8,43,3,2,4,No.,I have no comments.,
138,1,6,3,2,5,7,7,7,7,7,7,6,1,1,8,43,3,2,4,No.,I have no comments.,
138,1,7,7,6,2,7,7,7,7,7,7,6,1,1,8,43,3,2,4,No.,I have no comments.,
138,1,9,1,2,6,7,7,7,7,7,7,6,1,1,8,43,3,2,4,No.,I have no comments.,
138,1,13,7,3,1,7,7,7,7,7,7,6,1,1,8,43,3,2,4,No.,I have no comments.,
138,1,15,1,1,7,7,7,7,7,7,7,6,1,1,8,43,3,2,4,No.,I have no comments.,
139,3,1,1,2,7,4,6,5,6,6,6,7,5,2,7,32,3,2,4,No,,
139,3,2,3,3,6,4,6,5,6,6,6,7,5,2,7,32,3,2,4,No,,
139,3,3,5,5,6,4,6,5,6,6,6,7,5,2,7,32,3,2,4,No,,
139,3,5,2,4,6,4,6,5,6,6,6,7,5,2,7,32,3,2,4,No,,
139,3,7,6,5,6,4,6,5,6,6,6,7,5,2,7,32,3,2,4,No,,
139,3,12,2,3,6,4,6,5,6,6,6,7,5,2,7,32,3,2,4,No,,
139,3,15,5,4,5,4,6,5,6,6,6,7,5,2,7,32,3,2,4,No,,
139,3,16,2,4,7,4,6,5,6,6,6,7,5,2,7,32,3,2,4,No,,
140,2,1,1,2,7,6,6,7,7,7,7,6,4,1,8,35,3,2,4,nope,,
140,2,3,1,3,6,6,6,7,7,7,7,6,4,1,8,35,3,2,4,nope,,
140,2,5,7,3,6,6,6,7,7,7,7,6,4,1,8,35,3,2,4,nope,,
140,2,6,1,1,7,6,6,7,7,7,7,6,4,1,8,35,3,2,4,nope,,
140,2,12,1,3,6,6,6,7,7,7,7,6,4,1,8,35,3,2,4,nope,,
140,2,13,2,1,6,6,6,7,7,7,7,6,4,1,8,35,3,2,4,nope,,
140,2,14,1,2,6,6,6,7,7,7,7,6,4,1,8,35,3,2,4,nope,,
140,2,16,1,2,7,6,6,7,7,7,7,6,4,1,8,35,3,2,4,nope,,
141,1,4,1,2,6,7,5,7,7,7,5,6,1,2,6,9,3,2,4,no,none,
141,1,5,3,5,4,7,5,7,7,7,5,6,1,2,6,9,3,2,4,no,none,
141,1,7,7,6,1,7,5,7,7,7,5,6,1,2,6,9,3,2,4,no,none,
141,1,8,5,5,3,7,5,7,7,7,5,6,1,2,6,9,3,2,4,no,none,
141,1,10,4,5,1,7,5,7,7,7,5,6,1,2,6,9,3,2,4,no,none,
141,1,11,6,4,1,7,5,7,7,7,5,6,1,2,6,9,3,2,4,no,none,
141,1,12,7,3,5,7,5,7,7,7,5,6,1,2,6,9,3,2,4,no,none,
141,1,16,3,2,6,7,5,7,7,7,5,6,1,2,6,9,3,2,4,no,none,
142,3,1,4,5,5,4,7,7,7,7,7,6,4,2,8,39,4,2,4,no,no comments,
142,3,2,4,5,3,4,7,7,7,7,7,6,4,2,8,39,4,2,4,no,no comments,
142,3,3,6,4,4,4,7,7,7,7,7,6,4,2,8,39,4,2,4,no,no comments,
142,3,4,2,2,4,4,7,7,7,7,7,6,4,2,8,39,4,2,4,no,no comments,
142,3,5,7,6,4,4,7,7,7,7,7,6,4,2,8,39,4,2,4,no,no comments,
142,3,9,2,2,4,4,7,7,7,7,7,6,4,2,8,39,4,2,4,no,no comments,
142,3,10,2,3,6,4,7,7,7,7,7,6,4,2,8,39,4,2,4,no,no comments,
142,3,13,4,4,3,4,7,7,7,7,7,6,4,2,8,39,4,2,4,no,no comments,
143,4,2,2,1,7,7,7,7,7,7,7,1,1,1,6,43,4,2,4,No.,No comments.,
143,4,4,1,1,7,7,7,7,7,7,7,1,1,1,6,43,4,2,4,No.,No comments.,
143,4,5,3,2,4,7,7,7,7,7,7,1,1,1,6,43,4,2,4,No.,No comments.,
143,4,7,1,1,4,7,7,7,7,7,7,1,1,1,6,43,4,2,4,No.,No comments.,
143,4,8,5,4,3,7,7,7,7,7,7,1,1,1,6,43,4,2,4,No.,No comments.,
143,4,12,7,4,3,7,7,7,7,7,7,1,1,1,6,43,4,2,4,No.,No comments.,
143,4,14,5,2,4,7,7,7,7,7,7,1,1,1,6,43,4,2,4,No.,No comments.,
143,4,15,7,5,2,7,7,7,7,7,7,1,1,1,6,43,4,2,4,No.,No comments.,
144,3,4,4,5,6,6,7,7,7,6,7,7,3,2,6,7,3,2,4,no,,
144,3,6,3,5,6,6,7,7,7,6,7,7,3,2,6,7,3,2,4,no,,
144,3,8,7,5,3,6,7,7,7,6,7,7,3,2,6,7,3,2,4,no,,
144,3,9,1,1,5,6,7,7,7,6,7,7,3,2,6,7,3,2,4,no,,
144,3,10,5,5,6,6,7,7,7,6,7,7,3,2,6,7,3,2,4,no,,
144,3,11,7,2,1,6,7,7,7,6,7,7,3,2,6,7,3,2,4,no,,
144,3,13,2,1,3,6,7,7,7,6,7,7,3,2,6,7,3,2,4,no,,
144,3,14,7,5,3,6,7,7,7,6,7,7,3,2,6,7,3,2,4,no,,
145,3,4,1,2,6,5,6,6,7,6,6,4,2,2,8,47,3,2,2,no,,
145,3,5,4,3,5,5,6,6,7,6,6,4,2,2,8,47,3,2,2,no,,
145,3,8,5,5,3,5,6,6,7,6,6,4,2,2,8,47,3,2,2,no,,
145,3,9,1,2,7,5,6,6,7,6,6,4,2,2,8,47,3,2,2,no,,
145,3,11,4,3,4,5,6,6,7,6,6,4,2,2,8,47,3,2,2,no,,
145,3,12,6,5,3,5,6,6,7,6,6,4,2,2,8,47,3,2,2,no,,
145,3,14,5,4,4,5,6,6,7,6,6,4,2,2,8,47,3,2,2,no,,
145,3,15,7,5,4,5,6,6,7,6,6,4,2,2,8,47,3,2,2,no,,
146,3,1,3,3,5,4,5,5,4,5,5,5,5,1,6,22,5,2,4,No,,
146,3,3,6,5,3,4,5,5,4,5,5,5,5,1,6,22,5,2,4,No,,
146,3,7,5,5,4,4,5,5,4,5,5,5,5,1,6,22,5,2,4,No,,
146,3,8,6,5,2,4,5,5,4,5,5,5,5,1,6,22,5,2,4,No,,
146,3,9,2,2,5,4,5,5,4,5,5,5,5,1,6,22,5,2,4,No,,
146,3,12,5,5,5,4,5,5,4,5,5,5,5,1,6,22,5,2,4,No,,
146,3,14,4,3,4,4,5,5,4,5,5,5,5,1,6,22,5,2,4,No,,
146,3,15,6,6,4,4,5,5,4,5,5,5,5,1,6,22,5,2,4,No,,
147,3,1,5,2,6,6,7,7,6,7,6,6,1,1,6,15,4,2,4,No.,"Very good study, ideas worth looking at.",
147,3,5,5,5,2,6,7,7,6,7,6,6,1,1,6,15,4,2,4,No.,"Very good study, ideas worth looking at.",
147,3,6,5,5,6,6,7,7,6,7,6,6,1,1,6,15,4,2,4,No.,"Very good study, ideas worth looking at.",
147,3,10,7,6,7,6,7,7,6,7,6,6,1,1,6,15,4,2,4,No.,"Very good study, ideas worth looking at.",
147,3,13,7,2,5,6,7,7,6,7,6,6,1,1,6,15,4,2,4,No.,"Very good study, ideas worth looking at.",
147,3,14,5,3,5,6,7,7,6,7,6,6,1,1,6,15,4,2,4,No.,"Very good study, ideas worth looking at.",
147,3,15,7,6,1,6,7,7,6,7,6,6,1,1,6,15,4,2,4,No.,"Very good study, ideas worth looking at.",
147,3,16,2,2,7,6,7,7,6,7,6,6,1,1,6,15,4,2,4,No.,"Very good study, ideas worth looking at.",
148,1,3,6,6,3,6,6,6,6,6,6,4,5,1,8,21,3,2,2,No.,,
148,1,4,5,5,4,6,6,6,6,6,6,4,5,1,8,21,3,2,2,No.,,
148,1,5,5,5,4,6,6,6,6,6,6,4,5,1,8,21,3,2,2,No.,,
148,1,7,7,7,4,6,6,6,6,6,6,4,5,1,8,21,3,2,2,No.,,
148,1,11,5,4,4,6,6,6,6,6,6,4,5,1,8,21,3,2,2,No.,,
148,1,12,3,5,4,6,6,6,6,6,6,4,5,1,8,21,3,2,2,No.,,
148,1,14,7,7,4,6,6,6,6,6,6,4,5,1,8,21,3,2,2,No.,,
148,1,16,6,6,5,6,6,6,6,6,6,4,5,1,8,21,3,2,2,No.,,
149,4,1,4,3,4,7,7,7,7,7,7,3,7,2,8,43,3,2,4,no,,
149,4,6,6,5,2,7,7,7,7,7,7,3,7,2,8,43,3,2,4,no,,
149,4,7,7,7,2,7,7,7,7,7,7,3,7,2,8,43,3,2,4,no,,
149,4,9,7,6,4,7,7,7,7,7,7,3,7,2,8,43,3,2,4,no,,
149,4,11,7,7,1,7,7,7,7,7,7,3,7,2,8,43,3,2,4,no,,
149,4,14,6,3,2,7,7,7,7,7,7,3,7,2,8,43,3,2,4,no,,
149,4,15,7,7,1,7,7,7,7,7,7,3,7,2,8,43,3,2,4,no,,
149,4,16,4,5,4,7,7,7,7,7,7,3,7,2,8,43,3,2,4,no,,
150,4,1,1,1,7,5,6,6,6,7,6,1,6,1,7,9,4,2,4,No,Interesting. Thanks.,
150,4,6,2,1,7,5,6,6,6,7,6,1,6,1,7,9,4,2,4,No,Interesting. Thanks.,
150,4,7,5,3,7,5,6,6,6,7,6,1,6,1,7,9,4,2,4,No,Interesting. Thanks.,
150,4,11,2,1,6,5,6,6,6,7,6,1,6,1,7,9,4,2,4,No,Interesting. Thanks.,
150,4,13,1,1,7,5,6,6,6,7,6,1,6,1,7,9,4,2,4,No,Interesting. Thanks.,
150,4,14,6,3,3,5,6,6,6,7,6,1,6,1,7,9,4,2,4,No,Interesting. Thanks.,
150,4,15,1,1,6,5,6,6,6,7,6,1,6,1,7,9,4,2,4,No,Interesting. Thanks.,
150,4,16,6,2,7,5,6,6,6,7,6,1,6,1,7,9,4,2,4,No,Interesting. Thanks.,
151,1,1,3,2,4,7,7,7,7,7,6,3,1,2,8,38,5,2,4,No,,
151,1,4,2,2,6,7,7,7,7,7,6,3,1,2,8,38,5,2,4,No,,
151,1,11,7,2,4,7,7,7,7,7,6,3,1,2,8,38,5,2,4,No,,
151,1,12,7,3,3,7,7,7,7,7,6,3,1,2,8,38,5,2,4,No,,
151,1,13,5,1,4,7,7,7,7,7,6,3,1,2,8,38,5,2,4,No,,
151,1,14,7,6,2,7,7,7,7,7,6,3,1,2,8,38,5,2,4,No,,
151,1,15,3,6,4,7,7,7,7,7,6,3,1,2,8,38,5,2,4,No,,
151,1,16,3,2,6,7,7,7,7,7,6,3,1,2,8,38,5,2,4,No,,
152,1,1,1,1,6,5,7,7,7,7,7,6,5,2,6,31,3,2,4,No not really,"It was a good study, I liked feeling like my answers mattered.",
152,1,3,5,6,3,5,7,7,7,7,7,6,5,2,6,31,3,2,4,No not really,"It was a good study, I liked feeling like my answers mattered.",
152,1,4,2,3,3,5,7,7,7,7,7,6,5,2,6,31,3,2,4,No not really,"It was a good study, I liked feeling like my answers mattered.",
152,1,5,1,2,6,5,7,7,7,7,7,6,5,2,6,31,3,2,4,No not really,"It was a good study, I liked feeling like my answers mattered.",
152,1,7,7,7,2,5,7,7,7,7,7,6,5,2,6,31,3,2,4,No not really,"It was a good study, I liked feeling like my answers mattered.",
152,1,9,1,1,3,5,7,7,7,7,7,6,5,2,6,31,3,2,4,No not really,"It was a good study, I liked feeling like my answers mattered.",
152,1,14,4,3,4,5,7,7,7,7,7,6,5,2,6,31,3,2,4,No not really,"It was a good study, I liked feeling like my answers mattered.",
152,1,15,6,5,2,5,7,7,7,7,7,6,5,2,6,31,3,2,4,No not really,"It was a good study, I liked feeling like my answers mattered.",
153,1,2,7,5,3,6,7,7,7,7,7,3,3,2,8,38,4,2,4,no,,
153,1,4,5,5,3,6,7,7,7,7,7,3,3,2,8,38,4,2,4,no,,
153,1,5,6,7,3,6,7,7,7,7,7,3,3,2,8,38,4,2,4,no,,
153,1,6,4,4,5,6,7,7,7,7,7,3,3,2,8,38,4,2,4,no,,
153,1,7,7,5,4,6,7,7,7,7,7,3,3,2,8,38,4,2,4,no,,
153,1,10,4,4,4,6,7,7,7,7,7,3,3,2,8,38,4,2,4,no,,
153,1,13,2,2,6,6,7,7,7,7,7,3,3,2,8,38,4,2,4,no,,
153,1,14,7,6,2,6,7,7,7,7,7,3,3,2,8,38,4,2,4,no,,
154,4,1,2,2,6,5,7,7,7,7,7,3,5,2,8,43,3,2,2,No,Thanks! I hope this helps your study! ,
154,4,2,3,3,5,5,7,7,7,7,7,3,5,2,8,43,3,2,2,No,Thanks! I hope this helps your study! ,
154,4,6,1,1,7,5,7,7,7,7,7,3,5,2,8,43,3,2,2,No,Thanks! I hope this helps your study! ,
154,4,7,7,5,6,5,7,7,7,7,7,3,5,2,8,43,3,2,2,No,Thanks! I hope this helps your study! ,
154,4,9,7,6,4,5,7,7,7,7,7,3,5,2,8,43,3,2,2,No,Thanks! I hope this helps your study! ,
154,4,10,5,3,4,5,7,7,7,7,7,3,5,2,8,43,3,2,2,No,Thanks! I hope this helps your study! ,
154,4,14,7,5,6,5,7,7,7,7,7,3,5,2,8,43,3,2,2,No,Thanks! I hope this helps your study! ,
154,4,15,5,5,5,5,7,7,7,7,7,3,5,2,8,43,3,2,2,No,Thanks! I hope this helps your study! ,
155,1,4,1,1,7,7,7,7,7,7,7,7,4,1,7,9,3,2,4,Not really.,,
155,1,5,1,1,7,7,7,7,7,7,7,7,4,1,7,9,3,2,4,Not really.,,
155,1,8,1,3,4,7,7,7,7,7,7,7,4,1,7,9,3,2,4,Not really.,,
155,1,9,1,1,7,7,7,7,7,7,7,7,4,1,7,9,3,2,4,Not really.,,
155,1,10,1,1,6,7,7,7,7,7,7,7,4,1,7,9,3,2,4,Not really.,,
155,1,11,1,1,7,7,7,7,7,7,7,7,4,1,7,9,3,2,4,Not really.,,
155,1,15,4,3,4,7,7,7,7,7,7,7,4,1,7,9,3,2,4,Not really.,,
155,1,16,1,1,7,7,7,7,7,7,7,7,4,1,7,9,3,2,4,Not really.,,
156,2,1,1,1,7,5,7,7,7,7,7,2,6,1,8,43,3,,4,No.,,
156,2,4,1,4,7,5,7,7,7,7,7,2,6,1,8,43,3,,4,No.,,
156,2,5,1,4,7,5,7,7,7,7,7,2,6,1,8,43,3,,4,No.,,
156,2,6,2,4,5,5,7,7,7,7,7,2,6,1,8,43,3,,4,No.,,
156,2,7,7,6,5,5,7,7,7,7,7,2,6,1,8,43,3,,4,No.,,
156,2,10,1,1,2,5,7,7,7,7,7,2,6,1,8,43,3,,4,No.,,
156,2,15,1,1,2,5,7,7,7,7,7,2,6,1,8,43,3,,4,No.,,
156,2,16,1,1,7,5,7,7,7,7,7,2,6,1,8,43,3,,4,No.,,
157,4,2,6,6,2,7,6,7,7,7,7,5,6,2,7,15,4,2,4,no,none,
157,4,3,6,6,2,7,6,7,7,7,7,5,6,2,7,15,4,2,4,no,none,
157,4,4,2,2,7,7,6,7,7,7,7,5,6,2,7,15,4,2,4,no,none,
157,4,8,7,7,1,7,6,7,7,7,7,5,6,2,7,15,4,2,4,no,none,
157,4,10,4,4,2,7,6,7,7,7,7,5,6,2,7,15,4,2,4,no,none,
157,4,11,7,7,2,7,6,7,7,7,7,5,6,2,7,15,4,2,4,no,none,
157,4,13,5,5,4,7,6,7,7,7,7,5,6,2,7,15,4,2,4,no,none,
157,4,14,7,7,4,7,6,7,7,7,7,5,6,2,7,15,4,2,4,no,none,
158,2,1,7,7,7,5,5,5,5,5,5,7,4,1,6,42,3,2,4,No,Good job.,
158,2,2,7,7,4,5,5,5,5,5,5,7,4,1,6,42,3,2,4,No,Good job.,
158,2,3,7,7,4,5,5,5,5,5,5,7,4,1,6,42,3,2,4,No,Good job.,
158,2,5,4,4,6,5,5,5,5,5,5,7,4,1,6,42,3,2,4,No,Good job.,
158,2,9,7,7,1,5,5,5,5,5,5,7,4,1,6,42,3,2,4,No,Good job.,
158,2,12,7,7,4,5,5,5,5,5,5,7,4,1,6,42,3,2,4,No,Good job.,
158,2,13,4,4,4,5,5,5,5,5,5,7,4,1,6,42,3,2,4,No,Good job.,
158,2,15,7,7,1,5,5,5,5,5,5,7,4,1,6,42,3,2,4,No,Good job.,
159,3,1,4,3,2,6,5,4,4,5,5,4,3,1,6,32,3,2,2,no,,
159,3,3,3,3,5,6,5,4,4,5,5,4,3,1,6,32,3,2,2,no,,
159,3,4,5,6,3,6,5,4,4,5,5,4,3,1,6,32,3,2,2,no,,
159,3,6,5,4,2,6,5,4,4,5,5,4,3,1,6,32,3,2,2,no,,
159,3,7,3,2,2,6,5,4,4,5,5,4,3,1,6,32,3,2,2,no,,
159,3,12,4,2,5,6,5,4,4,5,5,4,3,1,6,32,3,2,2,no,,
159,3,13,3,5,3,6,5,4,4,5,5,4,3,1,6,32,3,2,2,no,,
159,3,16,5,6,2,6,5,4,4,5,5,4,3,1,6,32,3,2,2,no,,
160,2,3,5,4,3,7,7,7,7,7,7,7,2,2,7,22,3,2,4,No,None,
160,2,5,3,4,4,7,7,7,7,7,7,7,2,2,7,22,3,2,4,No,None,
160,2,7,7,5,3,7,7,7,7,7,7,7,2,2,7,22,3,2,4,No,None,
160,2,9,1,1,4,7,7,7,7,7,7,7,2,2,7,22,3,2,4,No,None,
160,2,12,7,3,2,7,7,7,7,7,7,7,2,2,7,22,3,2,4,No,None,
160,2,13,6,4,2,7,7,7,7,7,7,7,2,2,7,22,3,2,4,No,None,
160,2,14,4,3,3,7,7,7,7,7,7,7,2,2,7,22,3,2,4,No,None,
160,2,15,7,6,2,7,7,7,7,7,7,7,2,2,7,22,3,2,4,No,None,
161,2,2,7,7,7,2,3,5,5,4,4,6,1,1,8,18,4,2,4,no,n/a,
161,2,5,6,4,5,2,3,5,5,4,4,6,1,1,8,18,4,2,4,no,n/a,
161,2,6,5,5,6,2,3,5,5,4,4,6,1,1,8,18,4,2,4,no,n/a,
161,2,12,7,5,7,2,3,5,5,4,4,6,1,1,8,18,4,2,4,no,n/a,
161,2,13,1,1,1,2,3,5,5,4,4,6,1,1,8,18,4,2,4,no,n/a,
161,2,14,3,3,2,2,3,5,5,4,4,6,1,1,8,18,4,2,4,no,n/a,
161,2,15,6,6,5,2,3,5,5,4,4,6,1,1,8,18,4,2,4,no,n/a,
161,2,16,5,6,3,2,3,5,5,4,4,6,1,1,8,18,4,2,4,no,n/a,
162,2,2,5,4,6,6,6,6,7,6,6,2,4,1,6,36,1,2,4,Nothing except for the government is always suspicious.,,
162,2,3,5,5,6,6,6,6,7,6,6,2,4,1,6,36,1,2,4,Nothing except for the government is always suspicious.,,
162,2,5,3,6,6,6,6,6,7,6,6,2,4,1,6,36,1,2,4,Nothing except for the government is always suspicious.,,
162,2,8,3,3,4,6,6,6,7,6,6,2,4,1,6,36,1,2,4,Nothing except for the government is always suspicious.,,
162,2,12,5,6,4,6,6,6,7,6,6,2,4,1,6,36,1,2,4,Nothing except for the government is always suspicious.,,
162,2,13,5,3,5,6,6,6,7,6,6,2,4,1,6,36,1,2,4,Nothing except for the government is always suspicious.,,
162,2,14,6,5,3,6,6,6,7,6,6,2,4,1,6,36,1,2,4,Nothing except for the government is always suspicious.,,
162,2,16,3,3,6,6,6,6,7,6,6,2,4,1,6,36,1,2,4,Nothing except for the government is always suspicious.,,
163,2,3,5,5,4,5,5,6,6,6,6,6,5,1,6,32,2,2,2,No,,
163,2,4,2,1,6,5,5,6,6,6,6,6,5,1,6,32,2,2,2,No,,
163,2,6,5,6,5,5,5,6,6,6,6,6,5,1,6,32,2,2,2,No,,
163,2,7,4,5,4,5,5,6,6,6,6,6,5,1,6,32,2,2,2,No,,
163,2,8,7,6,4,5,5,6,6,6,6,6,5,1,6,32,2,2,2,No,,
163,2,12,6,5,6,5,5,6,6,6,6,6,5,1,6,32,2,2,2,No,,
